year_month,Cst_Cnt,Btl_Cnt,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,T_prec,PO4uM,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_O2,R_O2Sat,R_PO4,CPI,PPI
1950/02,1002.5,30921.43103448276,13.80405172413793,33.36736842105263,5.542545454545452,24.95119298245614,94.1972222222222,241.4839592592593,1.991379310344828,0.4820512820512821,13.80405172413793,13.785714285714286,33.36736842105263,24.953482142857137,298.79732142857154,5.542545454545452,94.21037735849056,0.4820512820512821,18.5,
1950/03,1134.8445945945946,35052.61486486487,13.099459459459458,33.18824324324323,5.691239669421489,24.949290540540535,96.01322314049588,247.99046776859504,2.0,0.4868181818181817,13.099459459459458,13.108137931034484,33.18824324324323,24.9408275862069,299.99655172413804,5.691239669421489,96.72260869565218,0.4868181818181817,18.9,
1950/04,1249.5,38649.6875,15.03125,33.54088607594938,5.518624999999999,24.8313164556962,96.0594936708861,240.3058544303798,2.0,0.466923076923077,15.03125,14.996538461538458,33.54088607594938,24.82564102564102,310.97051282051285,5.518624999999999,96.01153846153848,0.466923076923077,18.7,
1950/05,1354.0,41942.98449612403,13.968372093023255,33.320157480314975,5.722812500000001,24.88156692913385,97.27380952380952,249.42070714285708,1.992248062015504,0.5250574712643679,13.968372093023255,13.934881889763782,33.320157480314975,24.877244094488194,306.0574803149607,5.722812500000001,97.35528455284552,0.5250574712643679,18.4,
1950/06,1471.0,45603.92380952381,14.43542857142858,33.234835164835175,5.6078431372549,24.76383516483517,96.86629213483148,246.5395707865169,2.0,0.4785714285714286,14.43542857142858,14.23604395604396,33.234835164835175,24.75901098901098,317.26703296703295,5.6078431372549,97.48977272727274,0.4785714285714286,18.6,
1950/07,1593.5,49310.42142857143,16.431928571428582,33.33978417266186,5.291151079136693,24.347424460431657,94.4434782608696,230.59531159420288,2.0,0.6318705035971224,16.431928571428582,16.427625899280585,33.33978417266186,24.343165467625894,356.9453237410071,5.291151079136693,94.68175182481755,0.6318705035971224,18.7,
1950/08,1711.5,52875.76041666666,16.190520833333334,32.908617021276605,4.965894736842105,24.08041489361703,88.03118279569892,216.30819462365588,1.9791666666666667,0.5228571428571428,16.190520833333334,16.22215053763441,32.908617021276605,24.05795698924731,384.0967741935485,4.965894736842105,89.90348837209302,0.5228571428571428,19.0,
1950/09,1824.5,56376.28461538462,18.249153846153845,33.37900826446281,5.226744186046513,23.92807438016529,96.39750000000004,227.45722000000012,2.0,0.4479999999999999,18.249153846153845,18.27272727272727,33.37900826446281,23.92363636363636,396.9338842975206,5.226744186046513,96.39750000000004,0.4479999999999999,19.6,
1950/10,1982.5,60507.17741935484,17.147849462365595,33.21207650273224,5.305243243243245,24.08180327868852,96.0675824175824,231.2670478021977,1.7204301075268815,,17.147849462365595,17.19087912087912,33.21207650273224,24.07247252747254,382.7631868131868,5.305243243243245,95.9817679558011,,20.6,
1950/11,2144.4296296296297,64604.21481481481,20.87422222222223,33.93184615384616,4.670588235294118,23.69352307692307,93.11358024691356,203.9965518518519,2.0,0.4891463414634147,20.87422222222223,20.850230769230773,33.93184615384616,23.689230769230768,419.3038461538462,4.670588235294118,93.87012987012984,0.4891463414634147,21.1,
1951/01,2280.2619047619046,68290.06349206349,15.548253968253965,,5.5313333333333325,,,,1.992063492063492,,15.548253968253965,,,,,5.5313333333333325,,,21.7,
1951/02,2394.816326530612,71582.78571428571,15.621734693877547,33.28354166666665,5.360714285714286,24.680979166666678,95.54375,240.25791875,2.0,0.5010000000000002,15.621734693877547,14.753478260869564,33.28354166666665,24.67782608695652,325.041304347826,5.360714285714286,95.3108695652174,0.5010000000000002,21.8,
1951/03,2514.0676691729323,75195.86466165414,16.097293233082706,33.324680851063825,5.442500000000001,24.746744680851062,99.01555555555557,249.95258666666663,2.0,0.5083561643835617,16.097293233082706,14.648723404255318,33.324680851063825,24.74234042553192,318.8893617021277,5.442500000000001,99.01555555555557,0.5083561643835617,22.1,
1951/04,2654.389705882353,79545.71323529411,14.93706766917293,33.60826086956522,5.363684210526314,24.54806976744186,93.05116279069767,225.77513093023265,1.9774436090225564,0.5348192771084337,14.93706766917293,16.532093023255815,33.60826086956522,24.54441860465116,337.806976744186,5.363684210526314,94.40000000000002,0.5348192771084337,22.1,
1951/05,2792.607692307692,83862.31538461539,15.110307692307693,33.531489361702135,5.353750000000001,24.55851063829788,87.99148936170212,215.05133404255312,1.976923076923077,0.5801886792452831,15.110307692307693,16.217446808510637,33.531489361702135,24.553829787234047,336.82340425531913,5.353750000000001,87.99148936170212,0.5801886792452831,22.2,
1951/06,2936.716417910448,88285.89552238806,19.04458333333333,,5.037540983606558,,,,2.0,0.5582692307692307,19.04458333333333,,,,,5.037540983606558,,0.5582692307692307,22.4,
1951/07,3062.524752475248,91809.75247524751,15.69444444444444,33.1579104477612,5.080735294117647,24.911,85.9,223.1015,1.8888888888888888,0.560909090909091,15.69444444444444,13.25,33.1579104477612,24.91,303.3,5.080735294117647,85.9,0.560909090909091,22.2,
1951/08,3171.920792079208,94927.59405940594,16.239032258064515,,5.23529411764706,,,,2.0,0.7231506849315067,16.239032258064515,,,,,5.23529411764706,,0.7231506849315067,22.4,
1951/09,3307.036363636364,98251.8090909091,18.0054054054054,34.30200000000001,4.863516483516484,23.12333333333333,91.81111111111112,195.44844444444445,2.0,0.5568493150684932,18.0054054054054,23.75888888888889,34.30200000000001,23.12,473.7555555555555,4.863516483516484,91.81111111111112,0.5568493150684932,22.2,
1951/10,3448.026086956522,101427.17391304349,18.339393939393947,33.70338235294119,5.149870129870128,23.84671111111112,98.55,214.72398571428576,2.0,,18.339393939393947,19.35777777777778,33.70338235294119,23.84222222222222,404.6844444444444,5.149870129870128,98.55,,22.2,
1951/11,3552.0,103940.0989010989,18.519670329670323,33.385000000000005,5.12287356321839,24.0275,99.65,235.28635,2.0,0.6485714285714286,18.519670329670323,18.035,33.385000000000005,24.02,387.4,5.12287356321839,99.65,0.6485714285714286,22.1,
1951/12,3633.929577464789,105957.69014084506,16.468309859154928,33.34,5.248684210526317,24.5045,,,2.0,0.533809523809524,16.468309859154928,15.85,33.34,24.5,341.9,5.248684210526317,,0.533809523809524,22.1,
1952/01,3721.686868686869,107983.28282828284,16.098571428571436,33.674375000000005,5.336739130434782,24.67531578947367,98.70000000000002,232.62297608695653,2.0,,16.098571428571436,16.13873684210527,33.674375000000005,24.670947368421054,325.6894736842105,5.336739130434782,98.70000000000002,,22.1,
1952/02,3830.1565217391294,110311.2,16.872564102564098,33.66991304347826,5.842317073170733,24.65138461538461,100.94736842105264,253.83203684210525,1.8974358974358971,,16.872564102564098,16.872564102564098,33.66991304347826,24.64692307692308,327.9794871794872,5.842317073170733,100.94736842105264,,22.1,
1952/03,3978.444444444444,113598.08187134504,14.74688888888889,33.59014925373133,5.912959999999999,24.96569767441861,99.82857142857142,250.40311428571428,1.9777777777777776,,14.74688888888889,14.909069767441864,33.59014925373133,24.960697674418604,298.04186046511626,5.912959999999999,99.82857142857142,,21.8,
1952/04,4174.665094339623,117918.62735849056,13.45470588235294,33.44119791666665,6.05584541062802,25.004900000000003,106.07692307692308,272.48022692307694,1.9705882352941175,,13.45470588235294,13.681333333333331,33.44119791666665,25.0,294.3066666666666,6.05584541062802,106.07692307692308,,21.8,
1952/05,4348.0,121816.47368421052,15.430090090090088,33.3869696969697,5.977719298245612,24.648309090909077,104.35054945054952,259.0750747252748,1.990990990990991,,15.430090090090088,15.415,33.3869696969697,24.644454545454547,328.26272727272726,5.977719298245612,104.5355555555556,,21.7,
1952/06,4487.558620689655,124945.70344827586,15.277034482758628,33.315971223021585,5.863450704225353,24.596510791366896,102.49558823529408,255.81291176470603,2.0,,15.277034482758628,15.295797101449285,33.315971223021585,24.585507246376803,333.8413043478261,5.863450704225353,102.49850746268652,,21.6,
1952/07,4637.5,128328.07236842104,15.944144736842096,33.32724832214767,5.95119718309859,24.45393288590603,105.31428571428572,259.4840857142855,2.0,,15.944144736842096,15.925033557046968,33.32724832214767,24.44973154362418,346.79865771812086,5.95119718309859,105.22517985611512,,21.5,
1952/08,4781.0,131482.8148148148,17.53562962962962,33.472977099236644,5.48462962962963,24.169083969465653,100.24205607476632,239.2520158878505,1.6666666666666667,,17.53562962962962,17.609615384615378,33.472977099236644,24.15753846153847,374.5807692307691,5.48462962962963,100.21153846153844,,21.3,
1952/09,4907.5,133336.72033898305,18.7617094017094,33.405641025641025,5.690275229357801,23.81618103448276,106.43703703703704,248.2468879629629,1.982905982905983,,18.7617094017094,18.76568965517241,33.405641025641025,23.81129310344829,407.6301724137932,5.690275229357801,106.43703703703704,,21.3,
1952/10,5011.5,135600.7888888889,18.44755555555556,33.41079545454545,5.487375000000002,23.916750000000004,101.74125,239.332205,2.0,,18.44755555555556,18.406022727272727,33.41079545454545,23.9121590909091,398.021590909091,5.487375000000002,101.74125,,21.2,
1952/11,5104.5,137583.02083333334,17.449687499999992,33.39902173913043,5.095760869565217,24.1545,93.29021739130437,222.2119565217391,2.0,,17.449687499999992,17.42395604395604,33.39902173913043,24.155054945054943,374.8703296703296,5.095760869565217,93.22417582417582,,21.1,
1953/01,5213.0,139732.62809917354,15.7203305785124,33.51148760330578,5.705094339622643,24.6325702479339,101.23773584905663,248.6695603773585,2.0,,15.7203305785124,15.734369747899164,33.51148760330578,24.626806722689057,329.89411764705875,5.705094339622643,101.2419047619048,,21.0,
1953/02,5324.5,142129.3725490196,14.75068627450981,33.40980000000001,5.690978260869564,24.77803000000001,98.95111111111116,247.93923777777775,2.0,,14.75068627450981,14.78895833333334,33.40980000000001,24.771562500000005,316.0895833333333,5.690978260869564,99.02674418604656,,20.8,
1953/03,5448.0,144792.70344827586,14.875448275862066,33.556153846153855,5.823706293706295,24.88165034965035,101.27588652482274,254.0936971631206,2.0,,14.875448275862066,14.843216783216782,33.556153846153855,24.87727272727273,306.0461538461538,5.823706293706295,101.36357142857146,,20.8,
1953/04,5613.5,148580.29032258064,13.6808152173913,33.46870056497173,5.817318840579711,25.05654545454546,99.15629629629636,253.2804518518519,2.0,,13.6808152173913,13.665056818181814,33.46870056497173,25.05210227272728,289.4039772727272,5.817318840579711,99.0201492537314,,20.8,
1953/05,5803.0,152794.30051813473,14.271243523316056,33.46950276243091,5.941312500000002,24.92809392265193,102.44580645161297,258.69820709677424,1.9844559585492227,,14.271243523316056,14.290718232044194,33.46950276243091,24.92348066298341,301.63867403314924,5.941312500000002,102.44580645161297,,20.8,
1953/06,5977.0,156805.61290322582,14.967741935483875,33.48062937062938,5.993214285714286,24.81376223776223,104.725,261.2074714285713,2.0,,14.967741935483875,14.888531468531475,33.48062937062938,24.80965034965035,312.51188811188814,5.993214285714286,104.725,,20.7,
1953/07,6124.5,160135.23571428572,17.24114285714285,33.55173913043479,5.844482758620687,24.30581159420289,107.78620689655172,254.8771,2.0,,17.24114285714285,17.257318840579703,33.55173913043479,24.301376811594192,360.9239130434783,5.844482758620687,107.78620689655172,,20.7,
1953/08,6250.5,162772.54464285713,16.984821428571426,33.507889908256885,5.945862068965519,24.353605504587154,109.1074074074074,259.9026925925926,1.9910714285714288,,16.984821428571426,16.949999999999996,33.507889908256885,24.354814814814816,355.80092592592604,5.945862068965519,109.1074074074074,,20.7,
1953/09,6326.5,164325.825,17.83975,33.5127027027027,,24.146810810810813,,,2.0,,17.83975,17.89054054054054,33.5127027027027,24.14216216216216,376.0567567567567,,,,20.7,
1953/10,6382.5,165327.81944444444,19.41708333333333,33.71571428571427,5.705652173913043,23.88175714285714,108.48636363636363,248.59530454545452,2.0,,19.41708333333333,19.44871428571428,33.71571428571427,23.87742857142857,401.3385714285714,5.705652173913043,108.48636363636363,,20.7,
1953/11,6428.5,166298.6,16.146,33.482000000000006,,24.5465,,,2.0,,16.146,16.146,33.482000000000006,24.541999999999994,337.94500000000005,,,,20.7,
1953/12,6480.5,167421.54761904763,16.45071428571429,33.64457831325302,,24.568915662650596,,,2.0,,16.45071428571429,16.461445783132536,33.64457831325302,24.56385542168675,335.834939759036,,,,20.6,
1954/01,6570.0,169642.23157894737,16.62063157894736,33.81989361702127,5.371999999999998,24.679787234042536,99.47600000000004,234.13630400000005,1.736842105263158,,16.62063157894736,16.579361702127652,33.81989361702127,24.67521276595745,325.2606382978724,5.371999999999998,99.47600000000004,,20.7,
1954/02,6641.5,171713.35416666666,15.235581395348843,33.47347826086958,,24.741,,,2.0,,15.235581395348843,15.254750000000003,33.47347826086958,24.735750000000003,319.545,,,,20.8,
1954/03,6702.0,173266.2602739726,15.979452054794525,33.61227272727273,5.521428571428572,24.66401515151515,101.37857142857143,240.67449285714287,1.5342465753424657,,15.979452054794525,15.942307692307692,33.61227272727273,24.658615384615395,326.9123076923077,5.521428571428572,101.91538461538462,,20.9,
1954/04,6779.3875,175379.2875,15.744477611940304,33.48037974683544,,24.633545454545448,,,1.208955223880597,,15.744477611940304,15.690937500000006,33.48037974683544,24.63453125000001,329.19843750000007,,,,20.9,
1954/05,6860.5,177764.04054054053,15.207972972972971,33.368904109589025,,24.65193150684932,,,1.6216216216216215,,15.207972972972971,15.235753424657531,33.368904109589025,24.647123287671228,327.9164383561643,,,,21.0,
1954/06,6937.5,179805.1375,15.348249999999998,33.36137500000001,,24.612587500000004,,,1.425,,15.348249999999998,15.357179487179488,33.36137500000001,24.606410256410257,331.8205128205128,,,,21.0,
1954/07,7004.0,181503.90566037732,17.92566037735849,33.470000000000006,,24.178625000000004,,,1.3584905660377358,,17.92566037735849,17.521499999999996,33.470000000000006,24.1745,373.0475,,,,21.0,
1954/08,7061.645161290323,182925.24193548388,18.48918032786885,33.46859649122808,,23.97444642857144,,,1.1639344262295082,,18.48918032786885,18.39535714285714,33.46859649122808,23.969642857142865,392.5071428571428,,,,20.9,
1954/09,7102.5,184016.66666666663,21.90055555555556,33.81111111111111,,23.324666666666676,,,2.0,,21.90055555555556,21.90055555555556,33.81111111111111,23.32055555555555,454.52777777777777,,,,20.8,
1954/10,7138.0,184893.320754717,18.04584905660377,33.4766037735849,,24.077132075471702,,,1.528301886792453,,18.04584905660377,18.013846153846153,33.4766037735849,24.077499999999997,382.2076923076923,,,,20.9,
1954/11,7173.0,185666.41176470587,18.152352941176478,33.45294117647058,5.695,24.048352941176475,104.51666666666668,248.34351666666663,2.0,,18.152352941176478,18.152352941176478,33.45294117647058,24.044117647058822,385.4294117647058,5.695,104.51666666666668,,20.6,
1954/12,7210.5,186521.6206896552,18.205172413793107,33.64499999999999,,24.135362068965527,,,1.0,,18.205172413793107,18.203773584905665,33.64499999999999,24.13622641509434,376.6811320754715,,,,20.6,
1955/02,7301.0,188712.2032520325,15.491056910569108,33.6088524590164,5.656956521739131,24.770040983606563,100.64130434782606,246.55156630434777,2.0,,15.491056910569108,15.516280991735538,33.6088524590164,24.762314049586777,316.9942148760331,5.656956521739131,100.64130434782606,,20.5,
1955/04,7426.5,191893.7890625,14.8296875,33.49453125000003,5.799836065573769,24.8395234375,100.65491803278688,252.74272377049175,1.6484375,,14.8296875,14.8296875,33.49453125000003,24.835312500000008,310.05546875000005,5.799836065573769,100.499173553719,,20.4,
1955/05,7491.5,193613.0,16.545,33.78,5.13,24.737,91.9,223.5752,2.0,,16.545,16.32,33.78,24.73,319.8,5.13,91.9,,20.4,
1955/06,7554.59349593496,195578.37398373985,15.577642276422768,33.54487394957983,5.895490196078429,24.712714285714288,103.47346938775507,257.15157448979585,1.983739837398374,,15.577642276422768,15.412368421052635,33.54487394957983,24.735877192982464,319.4833333333335,5.895490196078429,103.728125,,20.3,
1955/08,7678.0,200065.48780487804,18.251544715447142,33.66549180327869,5.535749999999995,24.140180327868865,102.88907563025208,241.38846806722688,1.902439024390244,0.4873417721518987,18.251544715447142,18.31399999999999,33.66549180327869,24.12625,377.5808333333332,5.535749999999995,102.95263157894732,0.4873417721518987,20.3,
1955/09,7777.5,203531.43421052632,19.60960526315789,33.87386666666667,5.061666666666666,23.93473333333333,102.68333333333334,220.89357333333328,1.4342105263157894,0.6461538461538462,19.60960526315789,19.89929577464789,33.87386666666667,23.867464788732395,402.2295774647888,5.061666666666666,103.32758620689656,0.6461538461538462,20.3,
1955/10,7870.0,206177.00917431197,16.500458715596327,33.63311926605506,5.817247706422017,24.56357798165137,104.30275229357792,253.56545779816517,1.2935779816513762,,16.500458715596327,16.500458715596327,33.63311926605506,24.55944954128441,336.3495412844036,5.817247706422017,104.30275229357792,,20.4,
1955/11,7937.0,207732.84,15.228,,,,,,1.0,,15.228,,,,,,,,20.4,
1955/12,8002.0,209113.22857142857,16.077333333333335,33.70628571428573,5.675106382978725,24.710771428571423,101.58936170212768,247.34583510638305,1.2476190476190476,,16.077333333333335,16.077333333333335,33.70628571428573,24.706952380952373,322.322857142857,5.675106382978725,101.6440860215054,,20.5,
1956/02,8117.36,212234.432,15.984799999999996,33.96540322580646,5.580990990990992,24.92427419354839,99.2463636363636,243.11975363636367,2.0,,15.984799999999996,15.979758064516126,33.96540322580646,24.920080645161285,302.0024193548388,5.580990990990992,99.2463636363636,,20.5,
1956/04,8271.7,216370.0611111111,15.710167597765356,33.967175141242954,5.897808988764044,24.965215909090897,104.32586206896552,256.9256574712643,1.994413407821229,,15.710167597765356,15.752670454545449,33.967175141242954,24.96062500000001,298.1005681818183,5.897808988764044,104.32586206896552,,20.4,
1956/06,8425.579831932773,220704.3193277311,15.199821428571434,33.49632478632477,5.737524752475249,24.73507272727273,100.36559139784949,251.71309677419356,1.9464285714285716,,15.199821428571434,15.23854545454546,33.49632478632477,24.73054545454544,320.0036363636363,5.737524752475249,100.53152173913044,,20.3,
1956/08,8504.0,222810.4,18.516666666666666,33.61466666666667,,24.08133333333333,,,2.0,,18.516666666666666,18.516666666666666,33.61466666666667,24.07533333333333,382.3,,,,20.3,
1956/09,8519.0,222907.6,20.41133333333333,33.622,,23.599066666666666,,,2.0,,20.41133333333333,20.41133333333333,33.622,23.595333333333333,428.29333333333335,,,,20.3,
1956/12,8554.388888888889,223921.8703703704,24.735,34.77914893617023,4.77047619047619,23.254702127659574,103.4222222222222,209.59311944444443,2.0,,24.735,24.539130434782603,34.77914893617023,23.26065217391304,460.2717391304348,4.77047619047619,103.58,,20.5,
1957/01,8600.0,225157.9714285714,18.05657142857143,33.925428571428576,5.874571428571429,24.426142857142853,108.72571428571428,256.10071142857146,2.0,,18.05657142857143,18.05657142857143,33.925428571428576,24.420285714285715,349.4257142857144,5.874571428571429,108.72571428571428,,20.6,
1957/02,8658.5,226826.86585365853,19.116707317073168,34.882439024390244,4.763521126760563,24.86839024390244,90.087323943662,207.54893098591552,2.0,,19.116707317073168,19.116707317073168,34.882439024390244,24.86317073170732,307.35975609756093,4.763521126760563,90.087323943662,,20.6,
1957/04,8783.0,230146.56886227545,17.472035928143722,34.11132530120482,5.394193548387098,24.68820481927712,99.26838709677423,235.09886516129035,2.0,,17.472035928143722,17.498303030303042,34.11132530120482,24.683030303030296,324.539393939394,5.394193548387098,99.34155844155846,,20.5,
1957/06,8904.0,233276.6,23.45599999999999,35.0364,5.093013698630138,23.794773333333332,104.88493150684933,222.16443561643823,2.0,,23.45599999999999,23.476216216216205,35.0364,23.785135135135132,410.0864864864864,5.093013698630138,104.97500000000002,,20.5,
1957/07,9011.426470588236,235908.30147058825,18.86360294117648,33.65610294117645,5.616296296296294,23.995073529411776,104.3175925925926,244.91630555555548,2.0,,18.86360294117648,18.883777777777784,33.65610294117645,23.98622222222223,390.9762962962963,5.616296296296294,104.33271028037385,,20.6,
1957/08,9118.5,238517.4054054054,28.660952380952384,34.78256756756757,4.757571428571428,22.125206349206348,103.9491525423729,202.36175932203383,2.0,,28.660952380952384,28.660952380952384,34.78256756756757,22.119841269841277,569.1968253968254,4.757571428571428,103.9491525423729,,20.7,
1957/09,9169.5,239481.42857142855,20.943214285714287,33.79178571428572,5.387500000000001,23.571500000000004,105.18928571428572,235.0607071428571,2.0,,20.943214285714287,20.88925925925926,33.79178571428572,23.58074074074074,429.6222222222221,5.387500000000001,105.1962962962963,,20.7,
1957/10,9243.5,241340.9333333333,20.221,33.84152542372883,5.331304347826088,23.798771186440668,102.84778761061948,232.4065176991149,2.0,,20.221,20.261623931623937,33.84152542372883,23.78974358974359,409.64615384615377,5.331304347826088,102.90000000000002,,20.8,
1957/11,9310.0,242995.0,15.039230769230768,33.48230769230769,,24.79123076923077,,,2.0,,15.039230769230768,15.039230769230768,33.48230769230769,24.78538461538461,314.65384615384613,,,,21.0,
1957/12,9328.0,243469.13043478265,16.46590909090909,33.56130434782609,5.636153846153846,24.52627272727273,100.62307692307694,245.67637692307687,2.0,,16.46590909090909,16.46590909090909,33.56130434782609,24.521818181818183,339.89090909090913,5.636153846153846,100.62307692307694,,21.1,
1958/01,9415.0,245591.119205298,18.31728476821192,34.04718120805368,5.3085483870967725,24.415234899328865,98.70983606557374,231.31155245901635,2.0,,18.31728476821192,18.33201342281879,34.04718120805368,24.410872483221485,350.4785234899331,5.3085483870967725,98.70983606557374,,21.4,
1958/02,9497.0,247580.0769230769,18.26692307692308,33.9923076923077,5.148750000000001,24.40438461538461,98.2625,224.496525,2.0,,18.26692307692308,18.26692307692308,33.9923076923077,24.4,351.5384615384615,5.148750000000001,98.2625,,21.7,
1958/03,9523.0,248278.97435897437,15.586410256410256,33.56666666666668,5.649999999999998,24.718435897435896,99.87222222222223,246.24579444444453,2.0,,15.586410256410256,15.586410256410256,33.56666666666668,24.714102564102564,321.5897435897436,5.649999999999998,99.87222222222223,,22.0,
1958/04,9628.5,250965.2034883721,16.52930232558139,33.6373372781065,5.567083333333335,24.56253846153845,99.95454545454544,242.67876000000004,2.0,,16.52930232558139,16.525297619047613,33.6373372781065,24.55886904761905,336.36011904761915,5.567083333333335,99.95,,22.1,
1958/05,9724.0,253293.57894736843,14.890526315789474,33.35684210526316,6.1215789473684215,24.71478947368421,106.15263157894736,266.793605263158,2.0,,14.890526315789474,14.890526315789474,33.35684210526316,24.71105263157895,321.9210526315789,6.1215789473684215,106.15263157894736,,22.1,
1958/06,9742.5,253758.0555555556,17.05944444444444,33.35666666666668,5.717058823529411,24.221111111111117,103.18235294117646,249.27691176470583,2.0,,17.05944444444444,17.05944444444444,33.35666666666668,24.216666666666654,368.9944444444444,5.717058823529411,103.18235294117646,,22.0,
1958/07,9861.993377483444,256700.78145695364,17.060331125827815,33.377852348993294,5.765157894736844,24.22216778523489,104.41894736842104,251.36704842105271,2.0,,17.060331125827815,17.073221476510067,33.377852348993294,24.21771812080536,368.8825503355708,5.765157894736844,104.41894736842104,,22.1,
1958/08,9952.0,258944.8260869565,20.39782608695652,33.710869565217386,5.493478260869566,23.659739130434783,106.05217391304348,239.66157826086956,2.0,,20.39782608695652,20.39782608695652,33.710869565217386,23.655217391304344,422.504347826087,5.493478260869566,106.05217391304348,,22.1,
1958/09,9992.785714285714,259730.94642857145,20.834107142857142,33.53446428571429,5.410000000000001,23.41289285714286,105.27999999999996,236.0791745454545,2.0,,20.834107142857142,20.83109090909091,33.53446428571429,23.40854545454545,446.0309090909092,5.410000000000001,105.31481481481478,,22.2,
1958/10,10130.453271028038,263334.0981308411,21.07658878504673,33.7824882629108,5.138000000000003,23.48669483568075,100.20669856459324,224.21450574162685,2.0,,21.07658878504673,21.068403755868545,33.7824882629108,23.4824882629108,439.0680751173709,5.138000000000003,100.20669856459324,,22.4,
1958/11,10254.5,267032.73076923075,16.705000000000005,33.51038461538461,5.483846153846153,24.43653846153846,98.7846153846154,239.0658730769231,2.0,,16.705000000000005,16.705000000000005,33.51038461538461,24.431153846153848,348.4423076923077,5.483846153846153,98.7846153846154,,22.5,
1958/12,10282.5,267753.5,16.75107142857143,33.50964285714285,5.382500000000001,24.428,97.23333333333336,234.6507458333334,2.0,,16.75107142857143,16.75107142857143,33.50964285714285,24.423571428571424,349.2392857142857,5.382500000000001,97.23333333333336,,22.5,
1959/01,10398.91237113402,270744.6030927835,18.52577319587629,33.91041666666667,5.122452830188682,24.26876041666668,95.70828025477708,223.47710318471349,2.0,,18.52577319587629,18.496125654450264,33.91041666666667,24.26392670157069,364.5047120418847,5.122452830188682,95.73910256410257,,22.8,
1959/02,10544.604938271605,274629.1358024692,15.410000000000007,33.588888888888896,5.634246575342464,24.784370370370365,98.95479452054788,245.5386027397261,2.0,,15.410000000000007,15.410000000000007,33.588888888888896,24.78012345679013,315.3061728395062,5.634246575342464,98.95479452054788,,22.7,
1959/03,10604.766666666666,276346.9666666667,16.713666666666665,33.672333333333334,5.71,24.55873333333334,103.48571428571428,248.8956619047619,2.0,,16.713666666666665,16.713666666666665,33.672333333333334,24.555333333333337,336.78666666666663,5.71,103.48571428571428,,22.7,
